asgweek_id	week	week1_sent	week2_sent	assignment_identifier	fullpair	admin_unit1	email	num_emails	response	timely_1	timely_2	accuracy	friendly	look_up	link	live_here	reg_here	coded_	first_tt	second_tt	first_name_latino	second_name_latino	first_name	second_name	first_website	second_website	first_subject	second_subject	email_address1	email_address2	from_address_week1	from_address_week2	subject_line_week1	subject_line_week2	strict_enforced	strict_enacted	photo_enforced	photo_enacted	strict_nonphoto	nonphoto	preclear_states	litigation	municipal_only	county_plus	per_black	per_notlat	populationdensitypersqmile	income_est	normal_vote	author_coded	wordcount	gradelevel	totalpopulation	totalpop_latino	elected	southern_state	westcoast_state	mtwest_state	plains_state	midwest_state	midatl_state	ne_state	statereg1	statereg2	idlaw_overall	photolaw	nonphotolaw	noidlaw	idlaw	elected_update	partisan_update	party_update	partydata	code	code.fac	dummy1	dummy2	dummy3	dummy4	dummy5	dummy6	dummy7	dummy8	dummy9	dummy10	dummy11	dummy12	dummy13	dummy14	dummy15	dummy16	dummy17	dummy18	dummy19	dummy20	dummy21	dummy22	dummy23	dummy24	dummy25	dummy26	dummy27	dummy28	dummy29	dummy30	dummy31	dummy32	dummy33	dummy34	dummy35	dummy36	dummy37	dummy38	dummy39	dummy40	dummy41	dummy42	dummy43	dummy44	dummy45	dummy46	dummy47	dummy48
7637	1	1	1	13822	48	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	0	0	0	0	1	0	0	1	3	2	1	0	0	1	1	3	"gwalsh@ajnmail.net"	"luisrodriguez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	0	0	0	0	0							126		134168	10932	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7638	2	1	1	13822	48	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	3	2	1	0	0	1	1	3	"gwalsh@ajnmail.net"	"luisrodriguez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	0	0	0	0	0							110		134168	10932	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7639	1	1	1	13823	49	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	2	3	0	1	0	1	2	1	"rodriguezl@fnweb.net"	"gwalsh@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	0	0	0	0	0							162		206086	12201	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7640	2	1	1	13823	49	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"	0	0	0	0	0	0	0	1	1	0	2	3	0	1	0	1	2	1	"rodriguezl@fnweb.net"	"gwalsh@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	0	0	0	0	0							186		206086	12201	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7641	1	1	1	13824	49	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	4	2	0	1	0	1	4	1	"muellerjake@fnweb.net"	"lrodriguez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	0	0	0	0	0							94		919628	111944	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7642	2	1	1	13824	49	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	0	0	1	0	0	0	0	1	0	1	4	2	0	1	0	1	4	1	"muellerjake@fnweb.net"	"lrodriguez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	0	0	0	0	0							111		919628	111944	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7643	1	1	1	13825	50	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	1	0	1	1	0	2	3	"walshg@fnweb.net"	"josemartinez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	0	0	0	0	0							92		238318	14254	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7644	2	1	1	13825	50	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	3	1	0	1	1	0	2	3	"walshg@fnweb.net"	"josemartinez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	0	0	0	0	0							92		238318	14254	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7645	1	1	1	13826	50	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	4	0	1	1	0	1	2	"jmartinez@fnweb.net"	"muellerj@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	0	0	0	0	0							114		106740	10424	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7646	2	1	1	13826	50	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	1	4	0	1	1	0	1	2	"jmartinez@fnweb.net"	"muellerj@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	0	0	0	0	0							114		106740	10424	0	1	0	0	0	0	0	0	7	4	0	0	0	1	1	-1	0	5	1	23	"23"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7647	1	1	1	13827	1	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"	0	0	0	0	0	1	1	0	1	0	1	3	0	1	1	0	3	4	"josemartinez@fnweb.net"	"walshgreg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							99		5289	100	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7648	2	1	1	13827	1	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							1	0	1	0	1	3	0	1	1	0	3	4	"josemartinez@fnweb.net"	"walshgreg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							107		5289	100	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7649	1	1	1	13828	1	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"	0	0	0	0	0		1	0	0	1	3	2	0	1	1	0	3	4	"gregwalsh@fnweb.net"	"rodriguezluis@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0						1	264		2470	24	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7650	2	1	1	13828	1	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	3	2	0	1	1	0	3	4	"gregwalsh@fnweb.net"	"rodriguezluis@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							111		2470	24	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7651	1	1	1	13829	2	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	1	1	0	1	0	3	2	"gregwalsh@ajnmail.net"	"martinezj@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							115		3343	29	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7652	2	1	1	13829	2	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	3	1	1	0	1	0	3	2	"gregwalsh@ajnmail.net"	"martinezj@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							115		3343	29	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7653	1	1	1	13830	2	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	3	1	0	1	0	3	2	"josemartinez@ajnmail.net"	"walshg@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							237		21100	361	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7654	2	1	1	13830	2	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	1	0	1	0	0	0	0	1	1	0	1	3	1	0	1	0	3	2	"josemartinez@ajnmail.net"	"walshg@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							260		21100	361	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7655	1	1	1	13831	3	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	1	1	0	0	1	3	1	"gregwalsh@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							94		4139	34	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7656	2	1	1	13831	3	"REDACTED"	"REDACTED"	1	1	1	1	"General, but accurate"	1	0	0	0	0	1	0	1	0	1	3	1	1	0	0	1	3	1	"gregwalsh@ajnmail.net"	"jmartinez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							148		4139	34	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7657	1	1	1	13832	3	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							0	1	1	0	2	4	1	0	0	1	2	3	"rodriguezl@ajnmail.net"	"jakemueller@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							100		4207	21	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7658	2	1	1	13832	3	"REDACTED"	"REDACTED"	1	1	1	1	"Non-informative response"	0	0	0	1	0	0	0	1	1	0	2	4	1	0	0	1	2	3	"rodriguezl@ajnmail.net"	"jakemueller@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							115		4207	21	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7659	2	1	1	13833	4	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	0	0	0	0	0	1	0	1	1	0	1	3	0	1	1	0	4	2	"martinezjose@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							92		6360	139	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7660	1	1	1	13833	4	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	1	3	0	1	1	0	4	2	"martinezjose@fnweb.net"	"walshg@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							92		6360	139	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7661	1	1	1	13834	4	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	2	0	1	1	0	2	3	"walshg@fnweb.net"	"luisrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							107		4357	44	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7662	2	1	1	13834	4	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	1	0	0	1	0	1	0	1	3	2	0	1	1	0	2	3	"walshg@fnweb.net"	"luisrodriguez@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	0	0							128		4357	44	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7663	1	1	1	13835	5	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	2	0	1	0	1	3	1	"gregwalsh@fnweb.net"	"lrodriguez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							245		11451	137	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7664	2	1	1	13835	5	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	1	0	0	1	0	1	0	1	3	2	0	1	0	1	3	1	"gregwalsh@fnweb.net"	"lrodriguez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							310		11451	137	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7665	1	1	1	13836	5	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	3	0	1	0	1	3	4	"josemartinez@fnweb.net"	"walshgreg@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							84		16321	271	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7666	2	1	1	13836	5	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	0	0	1	0	0	1	0	1	1	0	1	3	0	1	0	1	3	4	"josemartinez@fnweb.net"	"walshgreg@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							101		16321	271	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7667	1	1	1	13837	6	"REDACTED"	"REDACTED"	1	1	1	1	"General, but accurate"	0	0	0	0	0		1	0	1	0	1	4	0	1	0	1	4	3	"martinezjose@fnweb.net"	"jakemueller@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0						1	194		2477	12	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7668	2	1	1	13837	6	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	1	0	1	4	0	1	0	1	4	3	"martinezjose@fnweb.net"	"jakemueller@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0							88		2477	12	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7669	2	1	1	13838	6	"REDACTED"	"REDACTED"	0	0	0	0	""							1	0	0	1	3	1	0	1	0	1	4	2	"walshgreg@fnweb.net"	"martinezj@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0									22398	436	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7670	1	1	1	13838	6	"REDACTED"	"REDACTED"	0	0	0	0	""							1	0	0	1	3	1	0	1	0	1	4	2	"walshgreg@fnweb.net"	"martinezj@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	0	0									22398	436	2	0	0	0	1	0	0	0	3	2	1	0	1	0	2	1	0	5	1	6	"6"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
